ORDERNUMBER,ORDERDATE,ORDERLINENUMBER,QUANTITY,PRICEEACH,SALES,STATUS,PRODUCTLINE,HASMSRP,CODE,CUSTOMER,CITY,STATE,DEALSIZE,ACTIVECUSTOMER
13750,2018-09-19,5,134,187.36,25174.16,Shipped,Pork,1,10124,COSTCO,Jacksonville,FL,Medium,Active
14472,2018-10-21,6,139,217.71,30304.69,Shipped,Pork,1,10124,WALMART,Cape Coral,FL,Medium,Active
13629,2018-11-06,1,134,206.75,27803.2,Shipped,Pork,1,10124,WALMART,Cape Coral,FL,Medium,Active
12175,2018-11-13,5,121,224.63,27115.76,Shipped,Pork,1,10124,WALMART,Palm Beach,FL,Medium,Active
11905,2018-11-25,8,124,218.15,27052.36,Shipped,Pork,1,10124,COSTCO,Tampa,FL,Medium,Active
14387,2018-12-05,3,132,212.57,27956.31,Shipped,Pork,1,10124,WALMART,Galveston,TX,Medium,Active
14632,2019-02-02,1,121,186.55,22587.75,Shipped,Pork,1,10124,WALMART,Tampa,FL,Medium,Active
11956,2019-03-11,13,126,187.79,23723.29,Shipped,Pork,1,10124,COSTCO,San Antonio,TX,Medium,Active
14003,2019-05-04,6,158,205.42,32482.07,Shipped,Pork,1,10124,WALMART,Tampa,FL,Medium,Active
14257,2019-06-15,3,125,212.82,26693.44,Shipped,Pork,1,10124,WALMART,San Antonio,TX,Medium,Active
12884,2019-07-19,6,146,215.57,31482.03,Shipped,Pork,1,10124,COSTCO,Texas City,TX,Medium,Active
12929,2019-08-19,13,110,216.14,23822.03,Shipped,Pork,1,10124,WALMART,San Antonio,TX,Small,Active
11918,2019-09-08,8,166,189.8,31414.13,Shipped,Pork,1,10124,COSTCO,Savannah,GA,Medium,Active
12443,2019-10-11,3,128,204.5,26246.3,Shipped,Pork,1,10124,WALMART,Tampa,FL,Medium,Active
15147,2019-10-22,11,103,206.82,21373.95,Shipped,Pork,1,10124,WALMART,Galveston,TX,Small,Active
12295,2019-11-04,9,104,214.36,22393.64,Shipped,Pork,1,10124,WALMART,Houston,TX,Medium,Active
14561,2019-11-18,6,137,201.19,27629.55,Shipped,Pork,1,10124,WALMART,Palm Beach,FL,Medium,Active
14383,2019-11-29,3,127,198.03,25141.92,Shipped,Pork,1,10124,COSTCO,Corpus Christi,TX,Medium,Active
14283,2019-12-10,8,158,175.45,27736.17,Shipped,Pork,1,10124,COSTCO,San Antonio,TX,Medium,Active
13572,2020-01-20,8,143,192.2,27405.4,Shipped,Pork,1,10124,COSTCO,Palm Beach,FL,Large,Active
15234,2020-02-17,1,129,204.48,26342.66,Shipped,Pork,1,10124,COSTCO,Cape Coral,FL,Small,Active
13774,2020-03-09,9,142,174.09,24685.42,Shipped,Pork,1,10124,COSTCO,Palm Beach,FL,Small,Active
13271,2020-05-01,6,143,187.78,26931.59,Shipped,Pork,1,10124,WALMART,Galveston,TX,Medium,Active
14759,2020-05-31,3,144,219.58,31674.15,Shipped,Pork,1,10124,COSTCO,Houston,TX,Large,Active
12139,2018-02-24,1,123,178.22,21967.85,Shipped,Poultry,1,10124,COSTCO,Austin,TX,Medium,Active
11398,2018-05-07,4,130,191.66,24873.07,Shipped,Poultry,1,10124,COSTCO,Atlanta,GA,Large,Active
14215,2018-07-01,1,111,209.83,23253.28,Shipped,Poultry,1,10124,WALMART,Palm Beach,FL,Small,Active
12172,2018-08-25,5,171,196.41,33568.84,Shipped,Poultry,1,10124,WALMART,San Antonio,TX,Large,Active
12563,2018-10-10,13,133,201.74,26913.18,Shipped,Poultry,1,10124,COSTCO,Cape Coral,FL,Medium,Active
13865,2018-11-04,13,150,212.02,31747.44,Shipped,Poultry,1,10124,COSTCO,Palm Beach,FL,Medium,Active
13474,2018-11-11,8,160,204.17,32674.05,Shipped,Poultry,1,10124,WALMART,Palm Beach,FL,Medium,Active
12569,2018-11-18,1,148,218.42,32426.41,Shipped,Poultry,1,10124,WALMART,San Antonio,TX,Medium,Active
12945,2018-12-01,1,123,179.19,22027.51,Shipped,Poultry,1,10124,WALMART,Palm Beach,FL,Medium,Active
12011,2019-01-15,13,119,212.66,25243.92,Shipped,Poultry,1,10124,WALMART,Dallas,TX,Medium,Active
11420,2019-02-21,6,138,179.28,24750.04,Shipped,Poultry,1,10124,WALMART,Palm Beach,FL,Medium,Active
13824,2019-04-05,6,146,188.51,27439.16,Shipped,Poultry,1,10124,WALMART,Austin,TX,Medium,Active
11835,2019-05-18,1,159,205.36,32735.8,Shipped,Poultry,1,10124,WALMART,Palm Beach,FL,Large,Active
14719,2019-06-28,1,135,185.89,25093.6,Shipped,Poultry,1,10124,WALMART,Austin,TX,Medium,Active
13027,2019-08-02,14,125,179.89,22533.23,Shipped,Poultry,1,10124,WALMART,Tampa,FL,Medium,Active
14001,2019-08-27,5,126,178.12,22384.15,Shipped,Poultry,1,10124,WALMART,Dallas,TX,Medium,Active
12561,2019-09-30,8,133,203.34,27050.76,Shipped,Poultry,1,10124,WALMART,San Antonio,TX,Medium,Active
13078,2019-10-15,4,139,209.88,29147.16,Shipped,Poultry,1,10124,WALMART,Houston,TX,Medium,Active
12847,2019-11-03,9,141,189.74,26725.37,Shipped,Poultry,1,10124,WALMART,Augusta,GA,Medium,Active
12847,2019-11-03,9,116,209.74,24418.0,Shipped,Poultry,1,10124,WALMART,Augusta,GA,Medium,Active
12495,2019-11-15,6,116,207.63,24166.83,Shipped,Poultry,1,10124,COSTCO,Austin,TX,Medium,Active
15176,2019-11-24,8,141,198.26,28007.23,Shipped,Poultry,1,10124,COSTCO,Augusta,GA,Large,Active
11757,2020-01-05,1,103,195.26,20108.18,Shipped,Poultry,1,10124,WALMART,Houston,TX,Medium,Active
14766,2020-02-03,13,167,192.5,32074.29,Shipped,Poultry,1,10124,COSTCO,Dallas,TX,Medium,Active
13319,2020-03-03,6,163,189.5,30823.61,Shipped,Poultry,1,10124,WALMART,Fort Worth,TX,Medium,Active
13670,2020-04-08,6,164,209.97,34436.64,Shipped,Poultry,1,10124,WALMART,Corpus Christi,TX,Large,Active
11784,2020-05-13,1,124,194.3,24020.55,Shipped,Poultry,1,10124,COSTCO,Houston,TX,Medium,Active
14617,2018-01-31,1,151,214.73,32503.67,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Houston,TX,Medium,Active
13268,2018-04-16,10,121,224.68,27209.75,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Jacksonville,FL,Medium,Active
12483,2018-06-03,3,162,217.4,35267.75,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,El Paso,TX,Large,Active
12568,2018-08-08,13,122,178.86,21784.06,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,San Antonio,TX,Medium,Active
11954,2018-09-28,12,161,213.7,34488.99,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Houston,TX,Medium,Active
14953,2018-10-22,4,123,219.85,27124.2,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Jacksonville,FL,Medium,Active
13039,2018-11-06,3,162,184.77,29883.35,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Columbus,GA,Large,Active
12272,2018-11-14,14,117,179.26,20895.72,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Baton Rouge,LA,Medium,Active
14198,2018-11-26,6,107,205.67,22081.77,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Tampa,FL,Medium,Active
12846,2019-01-02,14,114,175.02,19880.1,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Tampa,FL,Medium,Active
12142,2019-02-12,3,117,192.12,22406.63,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Cape Coral,FL,Medium,Active
13556,2019-03-15,1,158,214.1,33868.01,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Galveston,TX,Large,Active
13882,2019-05-05,3,118,177.15,20836.61,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Corpus Christi,TX,Medium,Active
12802,2019-07-20,3,116,179.76,20913.3,Shipped,Fresh Produce Vegetables,1,10124,WALMART,San Antonio,TX,Medium,Active
11766,2019-08-20,6,129,178.01,22899.28,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,San Antonio,TX,Medium,Active
14439,2019-09-09,9,126,195.03,24616.71,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Fort Worth,TX,Medium,Active
12048,2019-10-14,14,159,198.05,31485.64,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Fort Worth,TX,Medium,Active
15269,2019-10-22,6,129,215.54,27781.97,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Dallas,TX,Medium,Active
13530,2019-11-05,1,121,159.46,19365.09,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Austin,TX,Small,Active
14198,2019-11-20,11,115,198.74,22770.5,Shipped,Fresh Produce Vegetables,1,10124,WALMART,El Paso,TX,Medium,Active
14675,2019-11-01,4,158,219.24,34572.11,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Houston,TX,Medium,Active
12081,2019-12-10,5,154,176.35,27128.88,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Houston,TX,Small,Active
12503,2020-01-26,4,158,185.87,29393.68,Shipped,Fresh Produce Vegetables,1,10124,WALMART,San Antonio,TX,Medium,Active
12708,2020-02-17,11,126,199.96,25171.74,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,San Antonio,TX,Medium,Active
11458,2020-05-05,3,127,216.52,27402.99,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Austin,TX,Large,Active
14504,2018-03-03,4,127,223.37,28462.57,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Fort Worth,TX,Medium,Active
12366,2018-05-08,8,159,204.87,32648.09,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Austin,TX,Medium,Active
13950,2018-07-02,5,145,219.22,31701.34,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,San Antonio,TX,Medium,Active
12493,2018-09-05,5,145,214.68,31091.06,Shipped,Fresh Produce Vegetables,1,10124,WALMART,El Paso,TX,Medium,Active
11316,2018-10-11,6,125,210.71,26286.77,Shipped,Fresh Produce Vegetables,1,10124,,,,Medium,Active
13120,2018-11-04,4,129,216.49,27933.07,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Cape Coral,FL,Medium,Active
14983,2018-11-12,12,129,205.6,26569.79,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Corpus Christi,TX,Small,Active
11366,2018-11-20,1,154,205.38,31576.33,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Dallas,TX,Medium,Active
14433,2018-12-02,6,139,224.02,31196.04,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Houston,TX,Small,Active
12262,2019-01-16,16,124,200.99,24979.96,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Houston,TX,Medium,Active
12262,2019-01-16,16,129,193.55,24906.44,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Houston,TX,Medium,Active
12363,2019-02-22,7,116,213.09,24745.36,Shipped,Fresh Produce Vegetables,1,10124,WALMART,San Antonio,TX,Small,Active
11647,2019-04-09,1,117,195.92,23017.97,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Shreveport,LA,Medium,Active
14092,2019-06-01,11,120,175.46,21079.56,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Corpus Christi,TX,Small,Active
13285,2019-07-06,12,106,177.82,18899.77,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Columbus,GA,Small,Active
13027,2019-08-02,1,129,223.51,28934.39,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Tampa,FL,Medium,Active
11506,2019-08-30,10,156,197.58,30865.3,Shipped,Fresh Produce Vegetables,1,10124,WALMART,San Antonio,TX,Medium,Active
13566,2018-10-04,3,106,195.51,20656.61,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Galveston,TX,Medium,Active
13665,2019-10-16,8,135,195.5,26433.07,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Dallas,TX,Medium,Active
13149,2019-11-03,1,138,213.66,29461.41,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Jacksonville,FL,Medium,Active
12495,2019-11-15,13,128,177.65,22685.06,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Austin,TX,Medium,Active
15176,2019-11-24,1,137,186.13,25450.54,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Augusta,GA,Medium,Active
14931,2020-01-06,4,127,184.19,23305.11,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Corpus Christi,TX,Medium,Active
12932,2020-02-08,1,111,221.99,24709.17,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Shreveport,LA,Medium,Active
12291,2020-03-03,6,133,185.38,24582.08,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Savannah,GA,Small,Active
13288,2020-05-17,11,115,187.02,21460.7,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Augusta,GA,Small,Active
14713,2018-02-11,14,119,224.48,26755.1,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Shreveport,LA,Medium,Active
13268,2018-04-16,8,141,214.2,30272.76,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Jacksonville,FL,Medium,Active
12483,2018-06-03,1,159,188.67,29978.7,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,El Paso,TX,Large,Active
12568,2018-08-08,11,157,178.64,28048.87,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,San Antonio,TX,Large,Active
11954,2018-09-28,10,150,210.25,31610.84,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Houston,TX,Large,Active
14953,2018-10-22,2,116,215.94,25034.78,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Jacksonville,FL,Medium,Active
13039,2018-11-06,1,127,183.31,23361.65,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Columbus,GA,Large,Active
12272,2018-11-14,12,159,178.6,28449.34,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Baton Rouge,LA,Large,Active
14198,2018-11-26,4,149,209.07,31065.53,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Tampa,FL,Large,Active
12846,2019-01-02,12,117,210.91,24619.01,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Tampa,FL,Medium,Active
12142,2019-02-12,1,107,180.92,19328.81,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Cape Coral,FL,Medium,Active
14716,2019-03-19,1,156,175.3,27298.93,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Atlanta,GA,Medium,Active
13882,2019-05-05,1,114,204.81,23436.36,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Corpus Christi,TX,Medium,Active
12802,2019-07-20,1,126,221.16,27923.08,Shipped,Fresh Produce Vegetables,1,10124,WALMART,San Antonio,TX,Large,Active
11766,2019-08-20,4,138,205.56,28406.03,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,San Antonio,TX,Medium,Active
14439,2019-09-09,7,155,200.23,31124.17,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Fort Worth,TX,Large,Active
12048,2019-10-14,12,108,185.81,20139.14,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Fort Worth,TX,Medium,Active
15269,2019-10-22,4,127,185.45,23473.45,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Dallas,TX,Medium,Active
14526,2019-11-05,1,100,191.78,19263.54,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Houston,TX,Small,Active
14198,2019-11-20,1,155,146.88,22728.86,Shipped,Fresh Produce Vegetables,1,10124,WALMART,El Paso,TX,Medium,Active
12895,2019-12-01,10,135,192.88,26087.26,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,El Paso,TX,Medium,Active
13130,2019-12-15,5,130,143.6,18626.53,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Atlanta,GA,Medium,Active
12503,2020-01-26,1,157,183.49,28889.63,Shipped,Fresh Produce Vegetables,1,10124,WALMART,San Antonio,TX,Medium,Active
12708,2020-02-17,12,124,173.72,21503.64,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,San Antonio,TX,Medium,Active
14821,2020-03-23,3,149,193.53,28813.79,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,San Antonio,TX,Medium,Active
11458,2020-05-05,1,105,181.6,19118.93,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Austin,TX,Medium,Active
14504,2018-03-03,7,150,164.76,24794.55,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Fort Worth,TX,Medium,Active
12366,2018-05-08,11,113,178.53,20181.77,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Austin,TX,Small,Active
13950,2018-07-02,8,103,181.3,18598.42,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,San Antonio,TX,Small,Active
12493,2018-09-05,8,138,145.89,20143.98,Shipped,Fresh Produce Vegetables,1,10124,WALMART,El Paso,TX,Small,Active
12563,2018-10-10,3,109,155.99,17066.31,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Cape Coral,FL,Small,Active
13865,2018-11-04,3,123,180.87,22334.64,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Palm Beach,FL,Small,Active
14983,2018-11-12,15,117,188.59,22158.97,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Corpus Christi,TX,Small,Active
11366,2018-11-20,4,119,170.73,20281.21,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Dallas,TX,Small,Active
14433,2018-12-02,9,132,178.06,23493.61,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Houston,TX,Medium,Active
12011,2019-01-15,3,118,196.89,23221.17,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Dallas,TX,Small,Active
12363,2019-02-22,10,146,177.64,25870.3,Shipped,Fresh Produce Vegetables,1,10124,WALMART,San Antonio,TX,Small,Active
11647,2019-04-09,4,99,183.37,18097.57,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Shreveport,LA,Small,Active
14092,2019-06-01,14,145,167.79,24316.58,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Corpus Christi,TX,Small,Active
13285,2019-07-06,15,158,182.83,28937.99,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Columbus,GA,Small,Active
13027,2019-08-02,4,150,173.2,25960.49,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Tampa,FL,Medium,Active
11506,2019-08-30,13,161,173.32,27971.91,Shipped,Fresh Produce Vegetables,1,10124,WALMART,San Antonio,TX,Small,Active
13566,2018-10-04,6,128,179.5,22985.28,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Galveston,TX,Small,Active
13665,2019-10-16,11,161,171.85,27602.69,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Dallas,TX,Medium,Active
13149,2019-11-03,4,133,169.65,22522.71,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Jacksonville,FL,Small,Active
12495,2019-11-15,14,110,220.56,24213.85,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Austin,TX,Medium,Active
15176,2019-11-24,10,141,187.75,26474.78,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Augusta,GA,Medium,Active
14931,2020-01-06,5,147,184.53,27168.52,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Corpus Christi,TX,Small,Active
11592,2020-02-09,5,115,150.44,17375.24,Shipped,Fresh Produce Vegetables,1,10124,WALMART,San Antonio,TX,Small,Active
12291,2020-03-03,7,150,178.2,26686.69,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Savannah,GA,Small,Active
13288,2020-05-17,14,147,168.72,24776.72,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Augusta,GA,Medium,Active
14617,2018-01-31,9,117,187.93,21993.12,Shipped,Pork,1,10124,COSTCO,Houston,TX,Medium,Active
13414,2018-04-04,5,122,217.23,26449.02,Shipped,Pork,1,10124,WALMART,Jacksonville,FL,Medium,Active
12483,2018-06-03,11,116,207.67,24004.05,Shipped,Pork,1,10124,COSTCO,El Paso,TX,Small,Active
13067,2018-08-01,5,96,202.52,19494.74,Shipped,Pork,1,10124,WALMART,Corpus Christi,TX,Small,Active
14348,2018-09-21,3,106,224.33,23832.6,Shipped,Pork,1,10124,WALMART,Houston,TX,Medium,Active
14953,2018-10-22,12,132,176.54,23334.1,Shipped,Pork,1,10124,COSTCO,Jacksonville,FL,Medium,Active
12162,2018-11-06,1,138,191.41,26354.34,Shipped,Pork,1,10124,WALMART,Dallas,TX,Medium,Active
12191,2018-11-14,6,125,182.32,22825.98,Shipped,Pork,1,10124,WALMART,Cape Coral,FL,Medium,Active
12881,2018-11-25,6,167,198.29,33197.95,Shipped,Pork,1,10124,WALMART,Austin,TX,Medium,Active
12213,2018-12-09,7,146,193.26,28237.07,Shipped,Pork,1,10124,WALMART,Tampa,FL,Medium,Active
13984,2019-02-10,2,131,193.32,25331.0,Shipped,Pork,1,10124,WALMART,Cape Coral,FL,Medium,Active
11956,2019-03-11,1,118,177.56,20951.18,Shipped,Pork,1,10124,COSTCO,San Antonio,TX,Medium,Active
12267,2019-05-05,5,168,213.45,35834.35,Shipped,Pork,1,10124,COSTCO,Houston,TX,Medium,Active
12188,2019-06-15,4,169,220.88,37315.49,Shipped,Pork,1,10124,COSTCO,New Orleans,LA,Medium,Active
14302,2019-07-20,5,137,187.08,25722.86,Shipped,Pork,1,10124,COSTCO,San Antonio,TX,Medium,Active
12929,2019-08-19,1,164,199.84,32716.13,Shipped,Pork,1,10124,WALMART,San Antonio,TX,Medium,Active
14740,2019-09-08,8,108,206.12,22264.48,Shipped,Pork,1,10124,COSTCO,Austin,TX,Small,Active
12115,2019-10-13,5,151,193.47,29233.7,Shipped,Pork,1,10124,WALMART,Dallas,TX,Medium,Active
15269,2019-10-22,14,130,206.39,26749.54,Shipped,Pork,1,10124,WALMART,Dallas,TX,Medium,Active
13530,2019-11-05,7,141,179.1,25298.5,Shipped,Pork,1,10124,WALMART,Austin,TX,Small,Active
14198,2019-11-20,3,118,216.0,25396.19,Shipped,Pork,1,10124,WALMART,El Paso,TX,Medium,Active
12895,2019-12-01,9,160,217.06,34649.07,Shipped,Pork,1,10124,COSTCO,El Paso,TX,Medium,Active
12081,2019-12-10,9,141,176.38,24902.78,Shipped,Pork,1,10124,COSTCO,Houston,TX,Small,Active
13244,2020-01-23,4,133,113.19,15055.52,Shipped,Pork,1,10124,COSTCO,San Antonio,TX,Small,Active
12708,2020-02-17,13,144,180.65,26060.7,Shipped,Pork,1,10124,COSTCO,San Antonio,TX,Small,Active
14131,2020-05-03,5,138,193.87,26739.15,Shipped,Pork,1,10124,COSTCO,Houston,TX,Medium,Active
13845,2020-05-31,4,146,192.64,28155.01,Shipped,Pork,1,10124,COSTCO,Dallas,TX,Medium,Active
14504,2018-03-03,3,134,214.29,28783.7,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Fort Worth,TX,Medium,Active
12366,2018-05-08,7,110,186.13,20391.5,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Austin,TX,Small,Active
13950,2018-07-02,4,150,194.56,29146.0,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,San Antonio,TX,Small,Active
12493,2018-09-05,4,128,217.12,27779.58,Shipped,Fresh Produce Vegetables,1,10124,WALMART,El Paso,TX,Medium,Active
11316,2018-10-11,5,164,186.68,30567.46,Shipped,Fresh Produce Vegetables,1,10124,,,,Medium,Active
13120,2018-11-04,3,146,208.38,30456.75,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Cape Coral,FL,Medium,Active
14983,2018-11-12,11,126,199.72,25090.32,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Corpus Christi,TX,Medium,Active
12037,2018-11-20,16,126,180.61,22802.97,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Houston,TX,Medium,Active
14433,2018-12-02,5,164,191.83,31407.88,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Houston,TX,Medium,Active
12262,2019-01-16,15,140,221.45,30935.05,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Houston,TX,Medium,Active
12363,2019-02-22,6,106,200.62,21354.68,Shipped,Fresh Produce Vegetables,1,10124,WALMART,San Antonio,TX,Small,Active
12043,2019-04-12,5,110,170.03,18726.28,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Houston,TX,Small,Active
14092,2019-06-01,10,119,220.91,26211.59,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Corpus Christi,TX,Medium,Active
13285,2019-07-06,11,165,177.71,29318.85,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Columbus,GA,Medium,Active
13865,2019-08-04,1,112,193.91,21738.53,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Jacksonville,FL,Medium,Active
11506,2019-08-30,9,103,197.67,20336.0,Shipped,Fresh Produce Vegetables,1,10124,WALMART,San Antonio,TX,Small,Active
13566,2018-10-04,2,134,210.17,28080.34,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Galveston,TX,Small,Active
13665,2019-10-16,7,149,198.68,29678.31,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Dallas,TX,Small,Active
14683,2019-11-04,15,99,216.56,21470.95,Shipped,Fresh Produce Vegetables,1,10124,WALMART,Fort Worth,TX,Small,Active
12495,2019-11-15,15,142,140.98,19968.94,Shipped,Fresh Produce Vegetables,1,10124,COSTCO,Austin,TX,Small,Active
